datetime,keyword,sn,AFP,CNN,RT,TOI,DDN,PEOPLECN
2023-07-30 18:58:39,レバノン 難民 キャンプ 人 6 武力 紛争 死亡 パレスチナ 11 衝突,2,,,,https://timesofindia.indiatimes.com/world/middle-east/lebanon-clashes-kill-six-in-palestinian-refugee-camp/articleshow/102253684.cms,,http://world.people.com.cn/n1/2023/0802/c1002-40048944.html
2023-07-30 18:44:09,5 軍事 指導者 ミャンマー 軍政 2021 年 月 9 イムラン カーン こと 民主化 アウンサンスーチー 氏,3,https://www.afpbb.com/articles/-/3475263,https://www.cnn.co.jp/world/35207283.html?ref=rss,,https://timesofindia.indiatimes.com/world/pakistan/imran-khan-mastermind-of-may-9-violence-aimed-at-toppling-military-leadership-says-pakistan-pm/articleshow/102253561.cms,,
2023-07-30 18:26:35,モスクワ ドローン 攻撃 Zelenskyy 後 戦争 ロシア,2,,,,https://timesofindia.indiatimes.com/world/europe/zelenskyy-says-war-coming-to-russia-after-moscow-drone-attack/articleshow/102253343.cms,,http://world.people.com.cn/n1/2023/0801/c1002-40048176.html
2023-07-30 17:30:00,中国 技術 情報 例 協力 ブルンジ コミュニケーション 業 界 ロシア ウクライナ 戦争 関連 重要性 一方,2,,https://www.cnn.co.jp/world/35207183.html?ref=rss,,,,http://world.people.com.cn/n1/2023/0731/c1002-40047366.html
2023-07-30 17:25:00,首都 祖国 記念碑 ウクライナ 政府 キーウ 女神 像 盾 旧 ソ連 国章 国 代わり マザー モニュメント,2,https://www.afpbb.com/articles/-/3474951,,https://www.rt.com/russia/580540-ukraine-rename-soviet-motherland/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,,,
2023-07-30 13:43:00,ロシア モスクワ 攻撃 ウクライナ ゼレンスキー 大統領 故郷 国防 省 30 無人 未明 機 3,2,https://www.afpbb.com/articles/-/3474885,https://www.cnn.co.jp/world/35207269.html?ref=rss,,,,
2023-07-30 10:23:23,タイ 南部 花火 倉庫 29 爆発 人 死亡 負傷 ナラティワット 県 午後 大規模 県知事 9,2,https://www.afpbb.com/articles/-/3474876,https://www.cnn.co.jp/world/35207193.html?ref=rss,,,,
2023-07-30 09:00:00,ロシア モスクワ ドローン 攻撃 Zelenskyy 後 戦争 国防 省 ウクライナ イライラ,2,,,,https://timesofindia.indiatimes.com/world/europe/zelenskyy-says-war-coming-to-russia-after-moscow-drone-attack/articleshow/102253343.cms,,http://world.people.com.cn/n1/2023/0730/c1002-40046715.html
2023-07-30 09:00:00,タイ 南部 花火 倉庫 人 死亡 爆竹 10 29 午後 大規模 爆発 県知事 9,2,https://www.afpbb.com/articles/-/3474876,,,,,http://world.people.com.cn/n1/2023/0730/c1002-40046631.html
2023-07-30 09:00:00,最新 ロシア ウクライナ 攻撃 ダイナミクス 精度 武器 フロンティア 研究所 ゼレジツキー 軍 ほど 同国 開発 型 遠隔操作,2,,https://www.cnn.co.jp/world/35207181.html?ref=rss,,,,http://world.people.com.cn/n1/2023/0730/c1002-40046635.html
2023-07-30 09:00:00,モスクワ ドローン 攻撃 Zelenskyy 後 戦争 ロシア,2,,,,https://timesofindia.indiatimes.com/world/europe/zelenskyy-says-war-coming-to-russia-after-moscow-drone-attack/articleshow/102253343.cms,,http://world.people.com.cn/n1/2023/0730/c1002-40046670.html
2023-07-30 09:00:00,大雨 以上 人 死亡 台風 5 号 中国 上陸 後 パキスタン 1 か月 173,2,,https://www.cnn.co.jp/world/35207279.html?ref=rss,,,,http://world.people.com.cn/n1/2023/0730/c1002-40046639.html
2023-07-29 17:25:46,バイデン 大統領 目 存在 米国 ジョー 28 7 人 孫 共和党 有権者 前 二 つ 映像,2,https://www.afpbb.com/articles/-/3474848,https://www.cnn.co.jp/usa/35207167.html?ref=rss,,,,
2023-07-29 12:54:00,ロシア ウクライナ 攻撃 インフラ 国防 セルゲイ ショイグ 民間 相 31 当局 南部 ロストフ州 都市 氏 軍,2,https://www.afpbb.com/articles/-/3475128,https://www.cnn.co.jp/world/35207342.html?ref=rss,,,,
2023-07-29 05:55:20,台湾 3億4500万 軍事 発表 米 政府 28 ドル 490億 円 米国 ため ドル 援助 パッケージ,2,https://www.afpbb.com/articles/-/3474833,,,https://timesofindia.indiatimes.com/world/us/us-announces-345-million-military-aid-package-for-taiwan/articleshow/102220946.cms,,
2023-07-28 19:00:00,電気 自動車 世界 エネルギー 車 生産 台数 一 中国 最前線 ため インド 競争,2,https://www.afpbb.com/articles/-/3474274,,,,https://ddnews.gov.in/sci-tech/indias-race-become-frontrunner-electric-vehicles-world%C2%A0,
2023-07-28 13:09:11,南部 爆発 8 人 死亡 負傷 ブラジル パラナ州 パロチナ 農協 敷地内 タイ ナラティワット 県 ムーノ 花火,2,https://www.afpbb.com/articles/-/3474694,https://www.cnn.co.jp/world/35207193.html?ref=rss,,,,
2023-07-28 11:32:47,攻撃 イスラム 標的 テロ 今週 聖地 2 番目 パキスタン 北西部 30 政党 集会 自爆,2,https://www.afpbb.com/articles/-/3474936,,https://www.rt.com/news/580433-syria-damascus-mosque-bombing/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,,,
2023-07-28 11:16:59,31 ヘロイン 有罪 年 後 女性 シンガポール グラム 人身 売買 判決 シンガポール 28 密売 死刑囚 45,2,,https://www.cnn.co.jp/world/35207152.html?ref=rss,,https://timesofindia.indiatimes.com/world/rest-of-world/singapore-hangs-first-woman-in-19-years-after-she-was-convicted-of-trafficking-31-grams-of-heroin/articleshow/102196698.cms,,
2023-07-28 10:41:00,観測 史 上 月 見通し 気候 変動 27 7 地球 こと 世界 各地 異常 猛暑 国連 アントニオ,2,https://www.afpbb.com/articles/-/3474708,https://www.cnn.co.jp/world/35207118.html?ref=rss,,,,
2023-07-28 09:00:00,南部 人 爆発 死亡 ブラジル 8 タイ 花火 倉庫 29 午後 大規模,2,https://www.afpbb.com/articles/-/3474871,,,,,http://world.people.com.cn/n1/2023/0728/c1002-40045811.html
2023-07-27 18:45:00,民間 軍事 国境 ドイツ ピストリウス 国防 ベラルーシ ロシア ワグネル ポーランド 同国 隣国 会社 ポーランド 100,3,https://www.afpbb.com/articles/-/3474837,https://www.cnn.co.jp/world/35207178.html?ref=rss,https://www.rt.com/news/580510-wagner-poland-belarus-morawiecki/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,,,
2023-07-27 14:38:00,中国 周年 記念 外務省 スポークスマン 彼 Lifeng パキスタン 記者 北京市 23 中日 平和 友好 条約,2,https://www.afpbb.com/articles/-/3474414,,,,,http://world.people.com.cn/n1/2023/0729/c1002-40046435.html
2023-07-27 13:30:00,英 ロンドン 裁判所 26 暴行 罪 米 俳優 スペイシー 罪状 無罪 件 氏 アカデミー賞 訴追,2,https://www.afpbb.com/articles/-/3474675,https://www.cnn.co.jp/showbiz/35207073.html?ref=rss,,,,
2023-07-27 13:30:00,英 ロンドン 裁判所 26 暴行 罪 米 俳優 スペイシー 罪状 無罪 件 氏 アカデミー賞 訴追,2,https://www.afpbb.com/articles/-/3474604,https://www.cnn.co.jp/showbiz/35207073.html?ref=rss,,,,
2023-07-27 13:30:00,英 ロンドン 裁判所 26 暴行 罪 米 俳優 スペイシー 罪状 無罪 件 氏 アカデミー賞 訴追 ケヴィン,2,https://www.afpbb.com/articles/-/3474675,https://www.cnn.co.jp/showbiz/35207073.html?ref=rss,,,,
2023-07-27 10:33:44,アイルランド 歌手 オコナー さん 死去 愛 哀しみ 曲 シンニード 同国 出身 世界的 シネイド Sinead O,2,https://www.afpbb.com/articles/-/3474431,https://www.cnn.co.jp/showbiz/35207061.html?ref=rss,,,,
2023-07-27 09:58:00,26 火災 発生 1人 オランダ 沖 正栄 汽船 所有 自動車 米 ニューヨーク市 マンハッタン 中心 部 建設,2,https://www.afpbb.com/articles/-/3474501,https://www.cnn.co.jp/usa/35207060.html?ref=rss,,,,
2023-07-27 09:12:37,米 元 情報 下院 委員会 公聴会 26 証言 米軍 退役 軍人 3 われわれ 地球人 孤独 当局,2,https://www.afpbb.com/articles/-/3474415,https://www.cnn.co.jp/fringe/35207066.html?ref=rss,,,,
2023-07-27 09:00:00,戦争 北朝鮮 70 朝鮮 休戦 協定 締結 年 訪朝 正義 勝利 平和 人々 それ 米国,2,,https://www.cnn.co.jp/world/35207112.html?ref=rss,,,,http://world.people.com.cn/n1/2023/0727/c1002-40044814.html
2023-07-27 09:00:00,中国 企業 投資 建設 コティダパーム 油 開始 プロジェクト 鉄道車両 大手 中 車 CRRC 傘下,2,https://www.afpbb.com/articles/-/3474467,,,,,http://world.people.com.cn/n1/2023/0727/c1002-40044536.html
2023-07-27 06:32:00,ロシア ミサイル 複数 防空 ウクライナ 空軍 26 軍 システム u fang 傍受 後 国境 当局 負傷,2,,https://www.cnn.co.jp/world/35207169.html?ref=rss,,,,http://world.people.com.cn/n1/2023/0729/c1002-40046251.html
2023-07-26 22:15:00,警察 26 さん 女性 自宅 フランス 名優 アラン ドロン 同居 死去 アイルランド 歌手 シンニード オコナー,2,https://www.afpbb.com/articles/-/3474387,https://www.cnn.co.jp/showbiz/35207125.html?ref=rss,,,,
2023-07-26 21:00:00,観測 発表 米国 中国 欧米 アジア 今月 極端 熱波 人為的 湖北省 武漢 市 応急 管理局 公安局,2,https://www.afpbb.com/articles/-/3474574,https://www.cnn.co.jp/world/35207047.html?ref=rss,,,,
2023-07-26 20:35:00,北朝鮮 ロシア ショイグ 国防 相 平壌 強 純男 訪問 26 会談 カンスンナム 代表 団 市 内 両国間,2,https://www.afpbb.com/articles/-/3474382,https://www.cnn.co.jp/world/35207046.html?ref=rss,,,,
2023-07-26 20:35:00,北朝鮮 ロシア 平壌 代表 団 朝鮮 戦争 休戦 協定 締結 70 年 訪朝 ショイグ 訪問 中国,2,https://www.afpbb.com/articles/-/3474710,https://www.cnn.co.jp/world/35207046.html?ref=rss,,,,
2023-07-26 19:43:00,米 空軍 シリア ロシア 軍 戦闘機 発射 無人 機 プロペラ 損傷 27 中東 25 照明弾,2,https://www.afpbb.com/articles/-/3474375,https://www.cnn.co.jp/usa/35207088.html?ref=rss,,,,
2023-07-26 16:05:00,ロシア 穀物 輸出 ウクライナ こと 国連 中国 離脱 黒海 氏 協定 産 陸路 英国 クレバリー 外相,2,,https://www.cnn.co.jp/world/35207026.html?ref=rss,,,,http://world.people.com.cn/n1/2023/0727/c1002-40044554.html
2023-07-26 13:55:00,ロシア 大統領 こと プーチン 府 すべて 条件 黒海 穀物 輸出 ウラジーミル 28 アフリカ 多極 世界 秩序,2,https://www.afpbb.com/articles/-/3474823,https://www.cnn.co.jp/world/35207019.html?ref=rss,,,,
2023-07-26 13:33:00,航空機 2人 死亡 ギリシャ エビア 島 25 山火事 消火 オーストラリア 2 つ こと 衝突,2,https://www.afpbb.com/articles/-/3474270,,,,,http://world.people.com.cn/n1/2023/0728/c1002-40046024.html
2023-07-26 13:00:00,ベルギー 事件 殺人 2016 年 首都 ブリュッセル 同時 テロ 東部 リエージュ ほど 運河 冷蔵庫 人間,2,https://www.afpbb.com/articles/-/3474488,https://www.cnn.co.jp/world/35207012.html?ref=rss,,,,
2023-07-26 12:48:30,年 パリ 五輪 国際オリンピック委員会 トーマス バッハ 会長 25 現在 建設 中 来年 夏 100 ぶり,2,https://www.afpbb.com/articles/-/3474326,https://www.cnn.co.jp/showbiz/35207101.html?ref=rss,,,,
2023-07-26 12:22:00,中国 動画 投稿 ほど 上海 開催 国際 アニメーション ゲーム バイト ダンス 傘下 共有 アプリ ティック,2,https://www.afpbb.com/articles/-/3474341,https://www.cnn.co.jp/tech/35207009.html?ref=rss,,,,
2023-07-26 12:09:51,記者 日本 防衛 国防 省 スポークスマン Tan Kefei ホワイト 中国 外交 部 毛 寧 Mao,2,https://www.afpbb.com/articles/-/3474243,,,,,http://world.people.com.cn/n1/2023/0729/c1002-40046375.html
2023-07-26 12:05:00,ロシア 民間 軍事 ワグネル ベラルーシ 際 ドイツ 会社 もの 氏 プーチン 大統領 サンクトペテルブルク 27 企業 関係,2,https://www.afpbb.com/articles/-/3474788,https://www.cnn.co.jp/world/35207010.html?ref=rss,,,,
2023-07-26 11:35:00,研究 誌 ネイチャー 27 未明 中国 科学者 国際 協力 世界 まま 温室 効果 ガス 排出,2,https://www.afpbb.com/articles/-/3474753,https://www.cnn.co.jp/fringe/35207007.html?ref=rss,,,,
2023-07-26 11:23:51,フン セン 首相 辞任 カンボジア 26 国営 テレビ 演説 表明 カンボジア 3 週間 彼 息子,2,https://www.afpbb.com/articles/-/3474380,,,https://timesofindia.indiatimes.com/world/rest-of-world/cambodian-prime-minister-hun-sen-says-he-will-step-down-in-3-weeks-and-his-son-will-succeed-him/articleshow/102132242.cms,,
2023-07-26 09:39:00,大統領 10 中国 習近平 ロシア プーチン 月 訪問 意向 こと 代表 国務 評議会 副首相 彼 Lifeng,2,,https://www.cnn.co.jp/world/35206997.html?ref=rss,,,,http://world.people.com.cn/n1/2023/0729/c1002-40046420.html
2023-07-26 09:31:00,米 プロバスケットボール レブロン ジェームズ 長男 ブロニー 練習中 心 停止 スター 選手 家族 NBA さん 18,2,https://www.afpbb.com/articles/-/3474740,https://www.cnn.co.jp/showbiz/35206994.html?ref=rss,,,,
2023-07-26 09:00:00,銀行 人民元 取引 開始 ボリビア 州 所有 ボリビア モンテネグロ 経済 財政 相 25,2,https://www.afpbb.com/articles/-/3474603,,,,,http://world.people.com.cn/n1/2023/0726/c1002-40043968.html
2023-07-26 08:56:47,ロシア 軍 ウクライナ 州 同国 当局者 ら 26 前線 南部 ザポリージャ 村 国防 省 25 東部,2,https://www.afpbb.com/articles/-/3474215,https://www.cnn.co.jp/world/35207109.html?ref=rss,,,,
2023-07-26 07:16:00,中国 全国人民代表大会 全人代 常務 委員会 25 秦 外相 解任 外交 トップ 共産党 政治 局員 公 剛,2,https://www.afpbb.com/articles/-/3474219,https://www.cnn.co.jp/world/35206990.html?ref=rss,,,,
2023-07-26 07:01:37,米国 多く アメリカ人 ウクライナ 表明 リーダー 発表,2,,,https://www.rt.com/news/580298-biden-claims-cancer-cure/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,,,http://world.people.com.cn/n1/2023/0726/c1002-40044255.html
2023-07-26 05:46:18,7 月 気候 変動 世界 各地 異常 猛暑 今月 観測 極端 天気 なし 史 上 見通し,3,https://www.afpbb.com/articles/-/3474659,https://www.cnn.co.jp/world/35207118.html?ref=rss,,https://timesofindia.indiatimes.com/world/rest-of-world/extreme-weather-in-july-virtually-impossible-without-climate-change-study/articleshow/102120900.cms,,
2023-07-26 03:55:55,昨年 囚人 交換 負傷 解放 トレバー リード キエフ ため 間 ロシア 3 年 近く 拘束 4,2,,https://www.cnn.co.jp/usa/35207027.html?ref=rss,https://www.rt.com/news/580291-ex-marine-released-by-russia-injured-in-ukraine/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,,,
2023-07-26 00:04:28,中国 制御 不能 大統領 2020 年 地域 紛争 可能性 代表者 パレスチナ 領土 状況 占領 こと,2,,,https://www.rt.com/news/580273-xi-china-prepare-war/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,,,http://world.people.com.cn/n1/2023/0728/c1002-40045364.html
2023-07-25 21:25:00,訪問 両国間 軍事的 強化 セルゲイ ショーグ 彼 つながり 確信 ロシア ショイグ 国防 代表 団 25,2,,https://www.cnn.co.jp/world/35206987.html?ref=rss,https://www.rt.com/russia/580334-shoigu-north-korea-defense-talks/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,,,
2023-07-25 21:25:00,訪問 両国間 軍事的 強化 ロシア ショイグ 国防 代表 団 25 セルゲイ ショーグ 彼 つながり 確信,2,,https://www.cnn.co.jp/world/35206987.html?ref=rss,https://www.rt.com/russia/580334-shoigu-north-korea-defense-talks/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,,,
2023-07-25 21:25:00,主張 国 つ こと 強化 協力 Wang Yi サザン 4 提出 ロシア ショイグ 国防 代表 団,2,,https://www.cnn.co.jp/world/35206987.html?ref=rss,,,,http://world.people.com.cn/n1/2023/0726/c1002-40043393.html
2023-07-25 21:10:00,宇宙 中国 建設 航空 ロシア 国営 メディア 24 機関 ロスコスモス 海南省 海南 自由貿易港 重点 産業 パーク,2,https://www.afpbb.com/articles/-/3474014,https://www.cnn.co.jp/fringe/35206984.html?ref=rss,,,,
2023-07-25 20:17:00,ロシア 無人 機 攻撃 米 空軍 27 中東 シリア 上空 国防 省 25 黒海 哨戒 艇,2,https://www.afpbb.com/articles/-/3474182,https://www.cnn.co.jp/usa/35207088.html?ref=rss,,,,
2023-07-25 19:53:50,ギリシャ 山火事 避難 中央 空軍 基地 多く 熱波,2,,,,https://timesofindia.indiatimes.com/world/europe/heat-wave-returns-as-greece-grapples-with-more-wildfire-evacuations/articleshow/102114996.cms,,http://world.people.com.cn/n1/2023/0728/c1002-40045895.html
2023-07-25 12:11:00,ロシア ウクライナ 攻撃 FSB 海軍 船 テロ 準備 代理人 外務省 24 国際 機関 最近 ドローン,2,,https://www.cnn.co.jp/world/35206953.html?ref=rss,https://www.rt.com/russia/580388-fsb-thwart-ukrainian-attack/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,,,
2023-07-25 11:24:00,中国 外交 外務省 全国人民代表大会 全人代 常務 委員会 25 公 部 毛 寧 報道官 24 記者,2,https://www.afpbb.com/articles/-/3474023,https://www.cnn.co.jp/world/35206990.html?ref=rss,,,,
2023-07-25 11:07:00,動画 投稿 アプリ ティック トック 24 発表 テキスト 機能 提供 中国 バイト ダンス 傘下,2,https://www.afpbb.com/articles/-/3474051,https://www.cnn.co.jp/tech/35207009.html?ref=rss,,,,
2023-07-25 10:27:00,ツイッター イーロン・マスク X 変更 氏 鳥 ロゴ マスク 今週 サービス 名 元 経営者 シンボル 米国 時間,2,https://www.afpbb.com/articles/-/3474626,https://www.cnn.co.jp/tech/35206946.html?ref=rss,,,,
2023-07-25 10:13:00,サッカー 女子 W杯 大会 ワールドカップ 試合 前 記者 代表 オーストラリア ニュージーランド 出場 27 グループ E 女王,2,https://www.afpbb.com/articles/-/3474500,https://www.cnn.co.jp/showbiz/35206947.html?ref=rss,,,,
2023-07-25 09:28:00,中国 共同 発表 ロシア 国営 メディア 24 宇宙 機関 商業 連合会 生活 関連 サービス 大手,2,https://www.afpbb.com/articles/-/3473844,https://www.cnn.co.jp/fringe/35206984.html?ref=rss,,,,
2023-07-25 09:00:00,大統領 1 発表 ロシア 下院 25 徴兵 対象 18 エクアドル 2 つ 州 都市 緊急,2,,https://www.cnn.co.jp/world/35206991.html?ref=rss,,,,http://world.people.com.cn/n1/2023/0725/c1002-40043148.html
2023-07-25 09:00:00,13 回 BRICS 会議 上級 代表 出席 王毅 Wang Yi National Security NSA ヨハネスブルグ 開催 参加,3,https://www.afpbb.com/articles/-/3474313,,,,https://ddnews.gov.in/national/nsa-participated-13th-brics-nsa-meeting-johannesburg,http://world.people.com.cn/n1/2023/0725/c1002-40043360.html
2023-07-25 09:00:00,中国 鉄道 列車 ラオス 国際 旅客 実行 時間 1 鉄道車両 大手 中 車 CRRC 傘下,2,https://www.afpbb.com/articles/-/3473963,,,,,http://world.people.com.cn/n1/2023/0725/c1002-40043297.html
2023-07-25 04:05:53,政府 決定 最高 裁判所 権限 イスラエル 国会 24 ネタニヤフ 政権 クネセット 任命 検討 削除,2,,https://www.cnn.co.jp/world/35206973.html?ref=rss,https://www.rt.com/news/580226-israel-judicial-reform-passes-netanyahu/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,,,
2023-07-24 22:46:00,バングラデシュ デング熱 死亡 事件 今年 200 件 7 月 ため 129 人,2,,,,,https://ddnews.gov.in/international/bangladesh-129-people-died-due-dengue-fever-july,http://world.people.com.cn/n1/2023/0726/c1002-40044215.html
2023-07-24 20:00:00,国連軍 司令部 24 韓国 軍事 境界線 北朝鮮 米兵 トラビス キング 2 等兵 対話 先週 司令官,2,https://www.afpbb.com/articles/-/3473993,https://www.cnn.co.jp/world/35206964.html?ref=rss,,,,
2023-07-24 18:36:05,ウクライナ ロシア 軍 南部 当局者 ら 26 同国 ザポリージャ 州 ハンナ マリャル 国防 次官 24 反転,2,https://www.afpbb.com/articles/-/3473978,https://www.cnn.co.jp/world/35207053.html?ref=rss,,,,
2023-07-24 18:22:53,ウクライナ ロシア 防御 こと 軍 27 反転 攻勢 作戦 2 支援者 ロイヤル ユナイテッド サービス 研究所 ジャック,2,,https://www.cnn.co.jp/usa/35207085.html?ref=rss,https://www.rt.com/news/580192-west-bureaucracy-ukraine-counteroffensive/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,,,
2023-07-24 14:50:00,中国 23 10 初 ソーラーパネル 使用 フラット パネル 型 北東部 黒竜江 省 チチハル 市 午後,2,https://www.afpbb.com/articles/-/3473983,https://www.cnn.co.jp/world/35206914.html?ref=rss,,,,
2023-07-24 13:21:00,ロシア 24 首都 モスクワ 無人 機 ウクライナ 国防 省 早朝 テロ フェドロフ デジタル 変革 相,2,https://www.afpbb.com/articles/-/3473885,https://www.cnn.co.jp/world/35206950.html?ref=rss,,,,
2023-07-24 12:46:32,中国 黒竜江 省 チチハル 市 中学校 23 午後 体育館 屋根 崩落 10 竜 沙 人,2,https://www.afpbb.com/articles/-/3473941,https://www.cnn.co.jp/world/35206914.html?ref=rss,,,,
2023-07-24 12:31:00,ツイッター ロゴ X 変更 鳥 24 表示 経営者 イーロン・マスク 氏 23 ツイート マスク シンボル 米国,2,https://www.afpbb.com/articles/-/3474044,https://www.cnn.co.jp/tech/35206946.html?ref=rss,,,,
2023-07-24 12:31:00,ツイッター ロゴ X 変更 鳥 24 表示 経営者 イーロン・マスク 氏 23 ツイート マスク シンボル 米国,2,https://www.afpbb.com/articles/-/3473999,https://www.cnn.co.jp/tech/35206946.html?ref=rss,,,,
2023-07-24 12:31:00,ツイッター イーロン・マスク 氏 ロゴ X 鳥 実業家 22 夜 変更 マスク プラットフォーム 経営者 23 段階的 ツイート シンボル 米国,2,https://www.afpbb.com/articles/-/3473874,https://www.cnn.co.jp/tech/35206946.html?ref=rss,,,,
2023-07-24 10:44:41,ロシア プーチン 大統領 23 サンクトペテルブルク ベラルーシ ルカシェンコ 会談 ウラジーミル 自身 故郷 St ウクライナ 失敗 米国 ブリンケン,2,https://www.afpbb.com/articles/-/3473854,https://www.cnn.co.jp/usa/35206899.html?ref=rss,,,,
2023-07-24 10:22:43,台湾 中国 訓練 桃園 国際 空港 26 エアロイドアラート 緊張 中 年次 攻撃 想定 実施 軍事,3,https://www.afpbb.com/articles/-/3474346,https://www.cnn.co.jp/world/35207045.html?ref=rss,,https://timesofindia.indiatimes.com/world/europe/air-raid-alert-taiwan-holds-annual-evacuation-drill-amid-china-tension/articleshow/102071771.cms,,
2023-07-24 09:19:15,ロシア ウクライナ 港湾 軍 23 南部 爆撃 歴史的 場所 都市 オデーサ ミサイル 攻撃 2人 死亡,3,https://www.afpbb.com/articles/-/3473856,https://www.cnn.co.jp/world/35206898.html?ref=rss,,https://timesofindia.indiatimes.com/world/europe/anger-grows-in-ukraines-port-city-of-odesa-after-russian-bombardment-hits-beloved-historic-sites/articleshow/102100660.cms,,
2023-07-23 20:08:41,ロシア 軍 最大 ウクライナ 市内 ミサイル 攻撃 南部 正統派 教会 可能性 国防 省 25 同国,3,https://www.afpbb.com/articles/-/3474215,https://www.cnn.co.jp/world/35206898.html?ref=rss,https://www.rt.com/russia/580146-ukraine-strike-odessa-cathedral/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,,,
