datetime,keyword,sn,AFP,CNN,RT,TOI,DDN,PEOPLECN
2023-05-27 09:02:00,ロシア 占領 ウクライナ 軍 市 ザポリージャ 脱出 直前 ビクトリア さん 下 南部 マリウポリ オレグ モルグン,2,https://www.afpbb.com/articles/-/3465945,https://www.cnn.co.jp/world/35204394.html?ref=rss,,,,
2023-05-27 04:24:05,さん 公演 発表 カナダ 人気 歌手 セリーヌ 問題 ドイツ 警察 27 ディオン 26 健康 理由,2,https://www.afpbb.com/articles/-/3465668,https://www.cnn.co.jp/showbiz/35204398.html?ref=rss,,,,
2023-05-27 03:51:00,ウクライナ ドニプロ 26 医療施設 ロシア 攻撃 人 軍 2人 東部 ミサイル 中部 世界保健機関 WHO 28,2,https://www.afpbb.com/articles/-/3465667,https://www.cnn.co.jp/world/35204412.html?ref=rss,,,,
2023-05-27 02:41:30,ネパール 首相 5 月 31 4 日間 インド 旅行 プラチャンダ 訪問 着手,2,,,,https://timesofindia.indiatimes.com/india/nepal-pm-to-be-on-4-day-india-trip-from-may-31/articleshow/100539619.cms,https://ddnews.gov.in/national/nepal-pm-prachanda-embark-four-day-visit-india-starting-may-31,
2023-05-26 22:04:00,76 回 カンヌ 国際 映画祭 閉鎖 26 ヴィム ヴェンダース 監督 最新作,2,https://www.afpbb.com/articles/-/3465656,,,,,http://world.people.com.cn/n1/2023/0529/c1002-40000989.html
2023-05-26 17:54:00,2 基 発見 発表 中東 エルサレム 2500 年 以上 前 エジプト 政府 27 首都 カイロ 南,2,https://www.afpbb.com/articles/-/3465759,https://www.cnn.co.jp/fringe/35204383.html?ref=rss,,,,
2023-05-26 14:31:00,世論 調査 大統領 勝利 米大統領 2 期 目 バイデン 氏 選挙 活動 トルコ 現職 レセプ タイップ,2,,https://www.cnn.co.jp/usa/35204377.html?ref=rss,,https://timesofindia.indiatimes.com/world/middle-east/turkeys-incumbent-president-recep-tayyip-erdogan-claims-victory-in-poll/articleshow/100575580.cms,,
2023-05-26 14:31:00,氏 候補 大統領 選 勝利 米大統領 2 期 目 28 トルコ 初 決選投票 バイデン 選挙 活動 名乗り,2,https://www.afpbb.com/articles/-/3465797,https://www.cnn.co.jp/usa/35204377.html?ref=rss,,,,
2023-05-26 13:51:00,ロシア 人 負傷 ベルゴ ロード 死亡 1人 死 3 ウクライナ クリニック 攻撃 2人 殺害 23,2,,,,https://timesofindia.indiatimes.com/world/europe/one-killed-15-wounded-in-russian-attack-on-ukrainian-clinic-volodymyr-zelenskyy/articleshow/100527308.cms,,http://world.people.com.cn/n1/2023/0528/c1002-40000569.html
2023-05-26 11:40:00,警察 ナチス ドイツ 発表 南米 ペルー 25 シンボル かぎ 十字 27 英国 ロック バンド ピンク フロイド,2,https://www.afpbb.com/articles/-/3465543,https://www.cnn.co.jp/showbiz/35204398.html?ref=rss,,,,
2023-05-26 10:49:00,ドイツ 要因 月 比 % フォルクスワーゲン グループ VW ほど 4 欧州連合 EU 最大 経済 規模,2,https://www.afpbb.com/articles/-/3465804,https://www.cnn.co.jp/business/35204359.html?ref=rss,,,,
2023-05-26 09:08:00,警察 ナチス ドイツ 発表 南米 ペルー 25 シンボル かぎ 十字 27 英国 ロック バンド ピンク フロイド,2,https://www.afpbb.com/articles/-/3465517,https://www.cnn.co.jp/showbiz/35204398.html?ref=rss,,,,
2023-05-26 09:00:00,1 四半期 経済 成長率 米国 1.3 ％ 修復 欧州連合 EU 最大 規模 ドイツ リセッション,2,,https://www.cnn.co.jp/business/35204359.html?ref=rss,,,,http://world.people.com.cn/n1/2023/0526/c1002-32695176.html
2023-05-26 09:00:00,国連 平和 維持 軍 ため 本部 イベント 開催 3 インド 最高 犠牲 勲章,2,,,,,https://ddnews.gov.in/international/3-indian-peacekeepers-honoured-un-medal-supreme-sacrifice,http://world.people.com.cn/n1/2023/0526/c1002-32695129.html
2023-05-26 06:47:38,米国 国防 長官 来週 インド 旅行 ロイドオースティン 同盟国 650億 ドル 武器 国内,2,,,https://www.rt.com/news/576922-pentagon-ukraine-military-aid/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,,https://ddnews.gov.in/international/us-defence-secretary-travel-india-next-week,
2023-05-25 23:40:53,危機 解決策 中国 北京 特使 ドイツ 役人 現在 平和的 平和 道 ウクライナ 政治的 見通し 国際,2,,,https://www.rt.com/news/576906-china-germany-ukraine-conflict/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,,,http://world.people.com.cn/n1/2023/0527/c1002-40000289.html
2023-05-25 19:39:00,中国 発表 産業 地球 温暖化 まま 人類 繁栄 気象 北京市 経済 情報化 局 5 月,2,https://www.afpbb.com/articles/-/3465446,https://www.cnn.co.jp/fringe/35204291.html?ref=rss,,,,
2023-05-25 19:39:00,中国 科学 ネイチャー 論文 発表 最新 インデックス 2022 年 著者 地球 温暖化 まま 人類 繁栄,2,https://www.afpbb.com/articles/-/3465640,https://www.cnn.co.jp/fringe/35204291.html?ref=rss,,,,
2023-05-25 15:53:04,3 人 1人 負傷 ロシア ベルゴ ロード 死亡 死 死者 刺し傷 日本 射撃 事件,2,,,,https://timesofindia.indiatimes.com/world/rest-of-world/three-dead-one-injured-in-stabbing-shooting-incident-in-japan/articleshow/100505519.cms,,http://world.people.com.cn/n1/2023/0528/c1002-40000569.html
2023-05-25 11:47:29,ロシア 民間 軍事 会社 ワグネル エフゲニー プリゴジン 氏 ウクライナ 25 CNN 東部 創設者 23 公開,2,https://www.afpbb.com/articles/-/3465348,https://www.cnn.co.jp/world/35204366.html?ref=rss,,,,
2023-05-25 11:47:29,ロシア 民間 軍事 会社 ワグネル 創設者 エフゲニー プリゴジン 氏 ウクライナ 25 制圧 宣言 東部 23 公開 バフムート 計画,2,https://www.afpbb.com/articles/-/3465348,https://www.cnn.co.jp/world/35204342.html?ref=rss,,,,
2023-05-25 09:49:00,ロシア 民間 軍事 会社 ワグネル エフゲニー プリゴジン 氏 ウクライナ 創設者 25 制圧 宣言 トップ 戦争,2,https://www.afpbb.com/articles/-/3465564,https://www.cnn.co.jp/world/35204285.html?ref=rss,,,,
2023-05-25 06:55:00,ロシア ベルゴロド 州 越境 ロシア人 組織 24 作戦 ウクライナ 南西部 攻撃 実行 側 二 つ,2,https://www.afpbb.com/articles/-/3465334,https://www.cnn.co.jp/world/35204277.html?ref=rss,,,,
2023-05-25 06:55:00,ロシア ベルゴロド 州 越境 ロシア人 組織 24 作戦 ウクライナ 南西部 攻撃 実行 側 二 つ,2,https://www.afpbb.com/articles/-/3465392,https://www.cnn.co.jp/world/35204277.html?ref=rss,,,,
2023-05-25 03:53:00,ロン 知事 提出 書類 フロリダ州 デサンティス Twitter 予想 公表 米国大統領 米 フロリダ州 デサンティス 2024 年 大統領,2,https://www.afpbb.com/articles/-/3465325,,https://www.rt.com/news/576857-desantis-enters-2024-us-presidential-race/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,,,
2023-05-24 15:15:00,ロシア 民間 軍事 会社 ワグネル 創設者 プリゴジン 氏 ウクライナ エフゲニー 25 制圧 宣言 23 SNS,2,https://www.afpbb.com/articles/-/3465564,https://www.cnn.co.jp/world/35204249.html?ref=rss,,,,
2023-05-24 14:30:00,台風 2 号 マーワー グアム 24 アジア 名 Mawar 北西 暴風域 接近 ここ 数 勢力 暴風,2,https://www.afpbb.com/articles/-/3465239,https://www.cnn.co.jp/usa/35204239.html?ref=rss,,,,
2023-05-24 12:56:00,リーグ 所属 4 行為 イングランド プレミア チェルシー メイソン マウント か月 スペイン サッカー 1 部 レアル マドリード,2,https://www.afpbb.com/articles/-/3465384,https://www.cnn.co.jp/showbiz/35204238.html?ref=rss,,,,
2023-05-24 11:08:36,中国 ロシア 首相 西 圧力 関係 強化 訪問 ミシュスチン 23 両国 今年 貿易 額 過去,2,,https://www.cnn.co.jp/world/35204276.html?ref=rss,,https://timesofindia.indiatimes.com/world/europe/on-beijing-visit-russian-pm-mishustin-says-pressure-from-west-is-strengthening-ties-with-china/articleshow/100468972.cms,,
2023-05-24 10:39:25,米 プロバスケットボール ロサンゼルス レイカーズ レブロン ジェームズ 引退 発言 こと プレー 示唆 フロント NBA 38 臆測,2,https://www.afpbb.com/articles/-/3465156,https://www.cnn.co.jp/showbiz/35204236.html?ref=rss,,,,
2023-05-24 09:48:06,ロシア 国防 省 23 空軍 機 投入 発表 ウクライナ 侵入 武装 集団 軍 戦闘機 同日 バルト,2,https://www.afpbb.com/articles/-/3465158,https://www.cnn.co.jp/world/35204233.html?ref=rss,,,,
2023-05-24 09:40:00,米 フロリダ州 デサンティス 知事 24 共和党 大統領 出馬 夜 ツイッター オーナー イーロン・マスク 氏 共 候補 指名 選挙,2,https://www.afpbb.com/articles/-/3465325,https://www.cnn.co.jp/usa/35204282.html?ref=rss,,,,
2023-05-24 09:00:00,中国 米国 大使 協力 強化 駐米 謝 鋒 氏 23 Xie Feng 私 利益 擁護,2,,https://www.cnn.co.jp/world/35204250.html?ref=rss,,,,http://world.people.com.cn/n1/2023/0524/c1002-32693713.html
2023-05-24 09:00:00,商務 半導体 製造 日本 輸出 省 機器 ため 管理 措置 中国 部 装置 規制 反対,2,https://www.afpbb.com/articles/-/3465147,,,,,http://world.people.com.cn/n1/2023/0524/c1002-32693556.html
2023-05-24 09:00:00,中国 建設 鉄道 企業 ナイジェリア トラック 組み立て 工場 運用 大手 中 鉄 グリーン 環境 配慮,2,https://www.afpbb.com/articles/-/3465480,,,,,http://world.people.com.cn/n1/2023/0524/c1002-32693476.html
2023-05-24 09:00:00,飛行 海 ロシア 戦闘機 2人 アメリカ 爆撃機 ため バルト 飛行機 防衛省 統合 幕僚 監部 25 IL,2,https://www.afpbb.com/articles/-/3465521,,,,,http://world.people.com.cn/n1/2023/0524/c1002-32693301.html
2023-05-24 08:19:26,ロシア 国防 省 ウクライナ ベルゴロド 攻撃 過激派 使用 アメリカ 車両 23 侵入 武装 集団 空軍 機,2,https://www.afpbb.com/articles/-/3465158,,https://www.rt.com/news/576802-pentagon-hardware-belgorod-attack/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,,,
2023-05-24 04:13:00,米 フロリダ州 デサンティス 知事 24 イーロン・マスク 氏 ツイッター 大統領 出馬 表明 選挙 夜 2024 年 ロン 共和,2,https://www.afpbb.com/articles/-/3465149,https://www.cnn.co.jp/usa/35204282.html?ref=rss,,,,
2023-05-23 20:47:13,最後 皇帝 所有 時計 中国 500万 ドル 清朝 愛 覚羅 溥儀 スイス 高級 メーカー パテック フィリップ,3,https://www.afpbb.com/articles/-/3465393,https://www.cnn.co.jp/style/style/35204267.html?ref=rss,,https://timesofindia.indiatimes.com/world/china/watch-owned-by-chinas-last-emperor-sells-for-5-million/articleshow/100455066.cms,,
2023-05-23 20:15:00,ウクライナ ゼレンスキー 大統領 23 東部 前線 訪問 ドネツク 州 ウォロディミル 兵士 ら 海軍 歩兵 府,2,https://www.afpbb.com/articles/-/3465141,https://www.cnn.co.jp/world/35204209.html?ref=rss,,,,
2023-05-23 20:15:00,ウクライナ ゼレンスキー 大統領 23 東部 前線 訪問 ドネツク 州 ウォロディミル 兵士 ら 海軍 歩兵 府,2,https://www.afpbb.com/articles/-/3465163,https://www.cnn.co.jp/world/35204209.html?ref=rss,,,,
2023-05-23 19:12:00,ロシア 南西部 ベルゴロド 州 無人 ウクライナ 国境 複数 ドローン 機 攻撃 発生 23 航空機 UAV 落下 爆発,2,https://www.afpbb.com/articles/-/3465122,https://www.cnn.co.jp/world/35204220.html?ref=rss,,,,
2023-05-23 17:30:00,世界 1 選手権 フォーミュラワン F 参戦 メルセデス AMG ルイス 全米 ゴルフ 協会 USGA 22 男子,2,https://www.afpbb.com/articles/-/3465523,https://www.cnn.co.jp/showbiz/35204196.html?ref=rss,,,,
2023-05-23 17:30:00,世界 1 選手権 発表 年 フォーミュラワン F 参戦 アストン マーティン 全米 ゴルフ 協会 USGA 22,2,https://www.afpbb.com/articles/-/3465244,https://www.cnn.co.jp/showbiz/35204196.html?ref=rss,,,,
2023-05-23 17:30:00,世界 1 選手権 欠場 年 1997 シーズン フォーミュラワン F ドライバーズ 全米 ゴルフ 協会 USGA 22,2,https://www.afpbb.com/articles/-/3465577,https://www.cnn.co.jp/showbiz/35204196.html?ref=rss,,,,
2023-05-23 13:25:00,統計 局 データ ニュージーランド 22 発表 昨年 年 フィンランド 24 ロシア 欧州連合 EU 最大 経済,2,https://www.afpbb.com/articles/-/3465011,https://www.cnn.co.jp/business/35204359.html?ref=rss,,,,
2023-05-23 13:17:00,5 月 リーダー 上級 PTI 9 暴力的 活動 イムラン 23 3 版 ため ドーハ ビジネス,2,,,,https://timesofindia.indiatimes.com/world/pakistan/senior-pti-leader-quits-imran-khans-party-over-violent-may-9-activities/articleshow/100533243.cms,https://ddnews.gov.in/international/qatar-economic-forum-convene-global-business-leaders-doha-third-edition-may-23rd,
2023-05-23 12:39:38,史上 一人 キャリア こと 米国 ロック ソウル 歌手 ティナ ターナー 自転車 ロードレース アスタナ カザフスタン チーム 所属,2,https://www.afpbb.com/articles/-/3464988,https://www.cnn.co.jp/showbiz/35204279.html?ref=rss,,,,
2023-05-23 11:58:00,南米 ガイアナ 学校 火災 19 人 死亡 中等 女子寮 放火 寮 21 生徒 携帯電話 発生 子ども,2,https://www.afpbb.com/articles/-/3465292,https://www.cnn.co.jp/world/35204235.html?ref=rss,,,,
2023-05-23 11:47:00,メキシコ 中部 ポポカテペトル 活動 活発化 警戒 灰 3 山 火山 こと 当局 国立 防災 センター 21,2,https://www.afpbb.com/articles/-/3465026,https://www.cnn.co.jp/world/35204170.html?ref=rss,,,,
2023-05-23 09:49:10,サッカー スペイン 1 部 リーグ レアル マドリード 所属 ビニシウス ジュニオール 人種 差別的 同国 試合中 警察 22 チャント,2,https://www.afpbb.com/articles/-/3464981,https://www.cnn.co.jp/showbiz/35204238.html?ref=rss,,,,
2023-05-23 09:02:23,南米 ガイアナ 中等 学校 女子寮 火災 19 人 死亡 21 発生 生徒 携帯電話,2,https://www.afpbb.com/articles/-/3464985,https://www.cnn.co.jp/world/35204235.html?ref=rss,,,,
2023-05-23 09:00:00,モンタナ州 法律 禁止 ティクトク 起訴 米国 法律違反 中国系 動画 投稿 アプリ ティック トック,2,https://www.afpbb.com/articles/-/3465000,,,,,http://world.people.com.cn/n1/2023/0523/c1002-32692895.html
2023-05-23 09:00:00,ブラジル 鳥インフルエンザ 緊急事態 動物 衛生 発表 症例 後 6 ヶ月 健康 宣言,2,,,,https://timesofindia.indiatimes.com/world/rest-of-world/brazil-declares-6-month-health-emergency-several-after-bird-flu-cases/articleshow/100490515.cms,,http://world.people.com.cn/n1/2023/0523/c1002-32692779.html
2023-05-23 09:00:00,ホワイトハウス トラック 逮捕 近く 安全 ガードレール 米 首都 ワシントン 22 隣接 ラファイエット,2,,https://www.cnn.co.jp/usa/35204208.html?ref=rss,,,,http://world.people.com.cn/n1/2023/0523/c1002-32692969.html
2023-05-23 09:00:00,市 州 ため 住民 メキシコ 中部 ポポカテペトル 山 火山 活動 ノルウェー 省エネ 奨励 無料 バス 提供,2,,https://www.cnn.co.jp/world/35204170.html?ref=rss,,,,http://world.people.com.cn/n1/2023/0523/c1002-32692528.html
2023-05-23 09:00:00,中国 こと 大使 原則 挑戦 エッセイ 駐米 謝 鋒 氏 23 着任,2,,https://www.cnn.co.jp/world/35204250.html?ref=rss,,,,http://world.people.com.cn/n1/2023/0523/c1002-32692161.html
2023-05-23 03:51:00,ロシア 南西部 ベルゴロド 州 ウクライナ 発表 当局 22 同国 破壊 工作 国境 位置 グラトコフ 知事 23,2,https://www.afpbb.com/articles/-/3464974,https://www.cnn.co.jp/world/35204244.html?ref=rss,,,,
2023-05-22 11:40:00,イタリア 北部 洪水 メローニ 首相 21 エミリアロマーニャ州 視察 14 人 ジョルジャ 死者 同国 対応 ため 7,2,https://www.afpbb.com/articles/-/3464845,https://www.cnn.co.jp/world/35204119.html?ref=rss,,,,
2023-05-22 09:00:00,台湾 拒否 76 回 世界 保健 報告 回答 会議 外務省 スポークスマン 中国 外交 部 報道官 22,2,https://www.afpbb.com/articles/-/3464986,,,,,http://world.people.com.cn/n1/2023/0522/c1002-32692074.html
2023-05-22 09:00:00,7 広島 サミット 外務 副大臣 サン ワイドン 回 全国 イタリア 北部 洪水 対応 ため カ国,2,,https://www.cnn.co.jp/world/35204119.html?ref=rss,,,,http://world.people.com.cn/n1/2023/0522/c1002-32691724.html
2023-05-22 09:00:00,大統領 ウクライナ 国連 解決 ゼレンスキー 広島 7 カ国 首脳 会議 ブラジル 冷戦 再建 危機 枠組み 下,2,,https://www.cnn.co.jp/world/35204127.html?ref=rss,,,,http://world.people.com.cn/n1/2023/0522/c1002-32692014.html
2023-05-21 16:37:42,イタリア 北部 エミリアロマーニャ州 洪水 3万6000 人 避難 対応 ため 7 カ国 発生 以上 余儀,2,https://www.afpbb.com/articles/-/3464781,https://www.cnn.co.jp/world/35204119.html?ref=rss,,,,
2023-05-21 15:31:00,大統領 ウクライナ ゼレンスキー 21 7 首脳 G サミット 広島 ロシア 外務省 ウォロディミル 米国 バイデン カ国,2,https://www.afpbb.com/articles/-/3464815,https://www.cnn.co.jp/world/35204103.html?ref=rss,,,,
2023-05-21 11:31:00,ウクライナ 東部 ロシア 20 発表 軍 ドネツク 州 激戦地 バフムート 民間 22 ドニプロ 前夜 ミサイル 16,2,https://www.afpbb.com/articles/-/3464963,https://www.cnn.co.jp/world/35204097.html?ref=rss,,,,
2023-05-21 10:18:00,7 首脳 ため ウクライナ ゼレンスキー 大統領 カ国 会議 G 同市 21 先進 サミット 出席 広島,2,https://www.afpbb.com/articles/-/3464785,https://www.cnn.co.jp/world/35204096.html?ref=rss,,,,
2023-05-21 10:18:00,7 首脳 広島 20 問題 中国 開催 先進 か国 会議(サミット) カ国 会議 G サミット 出席,2,https://www.afpbb.com/articles/-/3464759,https://www.cnn.co.jp/world/35204096.html?ref=rss,,,,
2023-05-21 10:18:00,7 首脳 広島 20 問題 中国 開催 先進 カ国 会議 G サミット ロシア これ 民主 主義,2,https://www.afpbb.com/articles/-/3464759,https://www.cnn.co.jp/world/35204142.html?ref=rss,,,,
2023-05-21 09:00:00,中国 台湾 再開 海南 航空 シドニー 間 通常 フライト 福建省 福州 市 地区 旅客 直行便,2,https://www.afpbb.com/articles/-/3465084,,,,,http://world.people.com.cn/n1/2023/0521/c1002-32691020.html
2023-05-20 16:35:00,会議 安全 協力 ウクライナ ゼレンスキー 大統領 20 7 カ国 チェン ウェンィング ロシア 中国 法 執行,2,,https://www.cnn.co.jp/world/35204087.html?ref=rss,,,,http://world.people.com.cn/n1/2023/0521/c1002-32690880.html
2023-05-20 16:35:00,ウクライナ ゼレンスキー 大統領 7 首脳 サミット ため 参加 フランス 出席 20 カ国 会議 G 政府 専用機,2,https://www.afpbb.com/articles/-/3464772,https://www.cnn.co.jp/world/35204087.html?ref=rss,,,,
2023-05-20 16:35:00,ウクライナ ゼレンスキー 大統領 7 首脳 G 20 カ国 会議 広島 ウォロディミル 21 サミット 参加 ため,2,https://www.afpbb.com/articles/-/3464849,https://www.cnn.co.jp/world/35204087.html?ref=rss,,,,
2023-05-20 16:35:00,ウクライナ ゼレンスキー 大統領 7 首脳 G 20 カ国 会議 サミット 参加 ため 広島 ウォロディミル 21,2,https://www.afpbb.com/articles/-/3464822,https://www.cnn.co.jp/world/35204087.html?ref=rss,,,,
2023-05-20 14:50:00,広島 7 サミット 日本 王国 グループ 中国 話 ため 大使館 開催中 カ国 首脳 会議 G 参加,2,,https://www.cnn.co.jp/world/35204084.html?ref=rss,,,,http://world.people.com.cn/n1/2023/0521/c1002-32691044.html
2023-05-20 10:50:00,7 G サミット 米国 日本 協力 大統領 ウクライナ ブラジル バイデン 19 広島 カ国 首脳 会議,3,,https://www.cnn.co.jp/world/35204087.html?ref=rss,https://www.rt.com/news/576682-lula-zelensky-was-late/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,,,http://world.people.com.cn/n1/2023/0521/c1002-32691073.html
2023-05-20 10:25:00,世界 文化 遺産 農業 ため 国連 食品 機関 先進 7 か国 首脳 19 広島県廿日市市,2,https://www.afpbb.com/articles/-/3464707,,,,,http://world.people.com.cn/n1/2023/0523/c1002-32692787.html
2023-05-20 09:20:31,大統領 広島 7 首脳 先進 か国 会議(サミット) ウクライナ ウォロディミル ゼレンスキー バイデン 会談 米国 21 フランス エマニュエル,2,https://www.afpbb.com/articles/-/3464962,https://www.cnn.co.jp/world/35204103.html?ref=rss,,,,
2023-05-20 09:00:00,G 7 サミット ため 多く 大統領 ジョー コミュニケーション 戦争 会議 OMSU 米国 バイデン 19 広島,3,,https://www.cnn.co.jp/usa/35204078.html?ref=rss,https://www.rt.com/news/576610-us-ukraine-f16-sullivan/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,,,http://world.people.com.cn/n1/2023/0520/c1002-32690788.html
2023-05-20 09:00:00,G サミット 開催 アラブ インフルエンサー Amjad Taha カシミール ビデオ コミュニケーション 戦争 会議 OMSU 解散 7,2,,,,,https://ddnews.gov.in/international/arab-influencer-amjad-taha-teases-fans-stunning-kashmir-video-g20-summit-take-place,http://world.people.com.cn/n1/2023/0520/c1002-32690788.html
2023-05-20 09:00:00,安全 協力 会議 ウクライナ ゼレンスキー 大統領 20 7 カ国 チェン ウェンィング ロシア 中国 法 執行,2,,https://www.cnn.co.jp/world/35204087.html?ref=rss,,,,http://world.people.com.cn/n1/2023/0520/c1002-32690850.html
2023-05-20 09:00:00,研究 使用 こと 体重 砂糖 代替 甘味料 世界保健機関 WHO 毎日 マスタード 成分 葉 野菜 期待,2,,https://www.cnn.co.jp/fringe/35203851.html?ref=rss,,,,http://world.people.com.cn/n1/2023/0520/c1002-32690818.html
2023-05-20 03:15:00,バイデン F 16 戦闘機 ウクライナ 米大統領 広島 7 首脳 軍 訓練 供与 大統領 19 ジョー 先進 か国,2,https://www.afpbb.com/articles/-/3464686,https://www.cnn.co.jp/world/35204095.html?ref=rss,,,,
